"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.rfi.fr/fr/","text/html; charset=UTF-8","200","OK","Indexable","","RFI - Actualités, info, news en direct - Radio France Internationale","68","587","","","","","","RFI - Actualités, info, news en direct - Radio France Internationale","68","","0","","","","","","https://www.rfi.fr/fr/","","","","","","","","","0","","596","98","0","100.000","153","130","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/","2021-12-09 15:35:40"
"https://www.rfi.fr/fr/podcasts/journal-français-facile","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","84","84","0","85.710","0","0","0","","","","","","","","","","","https://www.rfi.fr/fr/podcasts/journal-français-facile/","HTTP Redirect","","1.1","https://www.rfi.fr/fr/podcasts/journal-fran%C3%A7ais-facile","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/en-bref/20211209-irak-la-coalition-anti-ei-a-achevé-sa-mission-de-combat-haut-responsable-irakien","text/html; charset=UTF-8","200","OK","Indexable","","Irak: la coalition anti-EI a achevé sa «mission de combat» (haut responsable irakien) - RFI","91","800","","","","","","Irak: la coalition anti-EI a achevé sa «mission de combat» (haut responsable irakien)","85","","0","","","","","","https://www.rfi.fr/fr/en-bref/20211209-irak-la-coalition-anti-ei-a-achevé-sa-mission-de-combat-haut-responsable-irakien","","","","","","","","","1","","7","3","0","3.060","65","52","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/en-bref/20211209-irak-la-coalition-anti-ei-a-achev%C3%A9-sa-mission-de-combat-haut-responsable-irakien","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/direct-monde","text/html; charset=UTF-8","200","OK","Indexable","","Écouter RFI Monde en direct - RFI","33","308","","","","","","Écouter RFI Monde en direct","27","","0","","","","","","https://www.rfi.fr/fr/direct-monde","","","","","","","","","1","","89","84","0","85.710","71","52","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/direct-monde","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/france/20211209-présidentielle-2022-hidalgo-et-montebourg-appellent-à-l-union-de-la-gauche","text/html; charset=UTF-8","200","OK","Indexable","","Présidentielle 2022: Hidalgo et Montebourg appellent à l'union de la gauche","75","667","","","","","","Présidentielle 2022: Hidalgo et Montebourg appellent à l'union de la gauche","75","","0","","","","","","https://www.rfi.fr/fr/france/20211209-présidentielle-2022-hidalgo-et-montebourg-appellent-à-l-union-de-la-gauche","","","","","","","","","1","","12","5","0","5.100","88","69","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/france/20211209-pr%C3%A9sidentielle-2022-hidalgo-et-montebourg-appellent-%C3%A0-l-union-de-la-gauche","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/en-bref/20211209-la-démocratie-dans-le-monde-confrontée-à-des-défis-importants-et-inquiétants-selon-joe-biden","text/html; charset=UTF-8","200","OK","Indexable","","La démocratie dans le monde confrontée à «des défis importants et inquiétants» selon Joe Biden - RFI","100","913","","","","","","La démocratie dans le monde confrontée à «des défis importants et inquiétants» selon Joe Biden","94","","0","","","","","","https://www.rfi.fr/fr/en-bref/20211209-la-démocratie-dans-le-monde-confrontée-à-des-défis-importants-et-inquiétants-selon-joe-biden","","","","","","","","","1","","7","3","0","3.060","65","52","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/en-bref/20211209-la-d%C3%A9mocratie-dans-le-monde-confront%C3%A9e-%C3%A0-des-d%C3%A9fis-importants-et-inqui%C3%A9tants-selon-joe-biden","2021-12-09 15:35:44"
"https://www.rfi.fr/fr/afrique-foot/20211207-guinée-morgan-guilavogui-le-petit-nouveau-du-syli-national","text/html; charset=UTF-8","200","OK","Indexable","","Guinée: Morgan Guilavogui, le «petit nouveau» du Syli national","62","558","","","","","","Guinée: Morgan Guilavogui, le «petit nouveau» du Syli national","62","","0","","","","","","https://www.rfi.fr/fr/afrique-foot/20211207-guinée-morgan-guilavogui-le-petit-nouveau-du-syli-national","","","","","","","","","1","","15","7","0","7.140","87","68","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/afrique-foot/20211207-guin%C3%A9e-morgan-guilavogui-le-petit-nouveau-du-syli-national","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/asie-pacifique/20211209-hong-kong-jimmy-lai-condamné-pour-sa-participation-à-un-rassemblement-interdit","text/html; charset=UTF-8","200","OK","Indexable","","Hong Kong: Jimmy Lai condamné pour sa participation à un rassemblement interdit","79","740","","","","","","Hong Kong: Jimmy Lai condamné pour sa participation à un rassemblement interdit","79","","0","","","","","","https://www.rfi.fr/fr/asie-pacifique/20211209-hong-kong-jimmy-lai-condamné-pour-sa-participation-à-un-rassemblement-interdit","","","","","","","","","1","","11","4","0","4.080","86","68","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/asie-pacifique/20211209-hong-kong-jimmy-lai-condamn%C3%A9-pour-sa-participation-%C3%A0-un-rassemblement-interdit","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/journaux-afrique/","text/html; charset=UTF-8","200","OK","Indexable","","Tous les journaux de l'actualité en Afrique - Radio France Internationale - RFI","79","686","","","","","","Les journaux Afrique","20","","0","","","","","","https://www.rfi.fr/fr/journaux-afrique/","","","","","","","","","1","","90","84","0","85.710","66","51","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/journaux-afrique/","2021-12-09 15:35:43"
"https://www.rfi.fr/fr/afrique/20211208-congo-hold-up-les-affaires-offshore-de-l-ancien-gouverneur-moïse-katumbi","text/html; charset=UTF-8","200","OK","Indexable","","Congo Hold-up: les affaires offshore de l’ancien gouverneur Moïse Katumbi","73","668","","","","","","Congo Hold-up: les affaires offshore de l’ancien gouverneur Moïse Katumbi","73","","0","","","","","","https://www.rfi.fr/fr/afrique/20211208-congo-hold-up-les-affaires-offshore-de-l-ancien-gouverneur-moïse-katumbi","","","","","","","","","1","","11","5","0","5.100","97","75","0","","","","","","","","","","","","","","1.1","https://www.rfi.fr/fr/afrique/20211208-congo-hold-up-les-affaires-offshore-de-l-ancien-gouverneur-mo%C3%AFse-katumbi","2021-12-09 15:35:43"
